"Country or Area","Year","Area","Sex","Language","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Austria","2001","Total","Both Sexes","Danish","Census - de jure - complete tabulation","Final figure, complete","2003","735",""
"Austria","2001","Total","Both Sexes","Dutch","Census - de jure - complete tabulation","Final figure, complete","2003","3802",""
"Austria","2001","Total","Both Sexes","English","Census - de jure - complete tabulation","Final figure, complete","2003","58582",""
"Austria","2001","Total","Both Sexes","Pilipino","Census - de jure - complete tabulation","Final figure, complete","2003","5582",""
"Austria","2001","Total","Both Sexes","Finnish","Census - de jure - complete tabulation","Final figure, complete","2003","987",""
"Austria","2001","Total","Both Sexes","French","Census - de jure - complete tabulation","Final figure, complete","2003","10190",""
"Austria","2001","Total","Both Sexes","German","Census - de jure - complete tabulation","Final figure, complete","2003","7115780",""
"Austria","2001","Total","Both Sexes","Greek","Census - de jure - complete tabulation","Final figure, complete","2003","3098",""
"Austria","2001","Total","Both Sexes","Hebrew","Census - de jure - complete tabulation","Final figure, complete","2003","1189",""
"Austria","2001","Total","Both Sexes","Hungarian","Census - de jure - complete tabulation","Final figure, complete","2003","40583",""
"Austria","2001","Total","Both Sexes","Indian","Census - de jure - complete tabulation","Final figure, complete","2003","3582",""
"Austria","2001","Total","Both Sexes","Indonesian","Census - de jure - complete tabulation","Final figure, complete","2003","451",""
"Austria","2001","Total","Both Sexes","Italian","Census - de jure - complete tabulation","Final figure, complete","2003","10742",""
"Austria","2001","Total","Both Sexes","Japanese","Census - de jure - complete tabulation","Final figure, complete","2003","1806",""
"Austria","2001","Total","Both Sexes","Korean","Census - de jure - complete tabulation","Final figure, complete","2003","1264",""
"Austria","2001","Total","Both Sexes","Khaling","Census - de jure - complete tabulation","Final figure, complete","2003","2133",""
"Austria","2001","Total","Both Sexes","Macedonian","Census - de jure - complete tabulation","Final figure, complete","2003","5145",""
"Austria","2001","Total","Both Sexes","Norwegian","Census - de jure - complete tabulation","Final figure, complete","2003","569",""
"Austria","2001","Total","Both Sexes","Oriental","Census - de jure - complete tabulation","Final figure, complete","2003","9018",""
"Austria","2001","Total","Both Sexes","Other African","Census - de jure - complete tabulation","Final figure, complete","2003","1816",""
"Austria","2001","Total","Both Sexes","Other European Languages","Census - de jure - complete tabulation","Final figure, complete","2003","2316",""
"Austria","2001","Total","Both Sexes","Persian","Census - de jure - complete tabulation","Final figure, complete","2003","10665",""
"Austria","2001","Total","Both Sexes","Polish","Census - de jure - complete tabulation","Final figure, complete","2003","30598",""
"Austria","2001","Total","Both Sexes","Portuguese","Census - de jure - complete tabulation","Final figure, complete","2003","3197",""
"Austria","2001","Total","Both Sexes","Romanian","Census - de jure - complete tabulation","Final figure, complete","2003","16885",""
"Austria","2001","Total","Both Sexes","Romany","Census - de jure - complete tabulation","Final figure, complete","2003","6273",""
"Austria","2001","Total","Both Sexes","Russian","Census - de jure - complete tabulation","Final figure, complete","2003","8446",""
"Austria","2001","Total","Both Sexes","Serbian","Census - de jure - complete tabulation","Final figure, complete","2003","177320",""
"Austria","2001","Total","Both Sexes","Slovak","Census - de jure - complete tabulation","Final figure, complete","2003","10234",""
"Austria","2001","Total","Both Sexes","Slovenian","Census - de jure - complete tabulation","Final figure, complete","2003","24855",""
"Austria","2001","Total","Both Sexes","Spanish","Census - de jure - complete tabulation","Final figure, complete","2003","9976",""
"Austria","2001","Total","Both Sexes","Swedish","Census - de jure - complete tabulation","Final figure, complete","2003","2683",""
"Austria","2001","Total","Both Sexes","Thai","Census - de jure - complete tabulation","Final figure, complete","2003","1593",""
"Austria","2001","Total","Both Sexes","Turkish","Census - de jure - complete tabulation","Final figure, complete","2003","183445",""
"Austria","2001","Total","Both Sexes","Vietnamese","Census - de jure - complete tabulation","Final figure, complete","2003","2310",""
"Austria","2001","Total","Both Sexes","Windisch","Census - de jure - complete tabulation","Final figure, complete","2003","568",""
"Austria","2001","Total","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2003","38",""
"Austria","2001","Total","Both Sexes","Burgenland Croatian","Census - de jure - complete tabulation","Final figure, complete","2003","19412",""
"Austria","2001","Total","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2003","3889189",""
"Austria","2001","Total","Male","Albanian","Census - de jure - complete tabulation","Final figure, complete","2003","15514",""
"Austria","2001","Total","Male","Arabic","Census - de jure - complete tabulation","Final figure, complete","2003","10934",""
"Austria","2001","Total","Male","Bosnian","Census - de jure - complete tabulation","Final figure, complete","2003","18081",""
"Austria","2001","Total","Male","Bulgarian","Census - de jure - complete tabulation","Final figure, complete","2003","2562",""
"Austria","2001","Total","Male","Chinese","Census - de jure - complete tabulation","Final figure, complete","2003","4853",""
"Austria","2001","Total","Male","Croatian","Census - de jure - complete tabulation","Final figure, complete","2003","66973",""
"Austria","2001","Total","Male","Czech","Census - de jure - complete tabulation","Final figure, complete","2003","8097",""
"Austria","2001","Total","Male","Danish","Census - de jure - complete tabulation","Final figure, complete","2003","277",""
"Austria","2001","Total","Male","Dutch","Census - de jure - complete tabulation","Final figure, complete","2003","1717",""
"Austria","2001","Total","Male","English","Census - de jure - complete tabulation","Final figure, complete","2003","30079",""
"Austria","2001","Total","Male","Pilipino","Census - de jure - complete tabulation","Final figure, complete","2003","2213",""
"Austria","2001","Total","Male","Finnish","Census - de jure - complete tabulation","Final figure, complete","2003","347",""
"Austria","2001","Total","Male","French","Census - de jure - complete tabulation","Final figure, complete","2003","4788",""
"Austria","2001","Total","Male","German","Census - de jure - complete tabulation","Final figure, complete","2003","3419844",""
"Austria","2001","Total","Male","Greek","Census - de jure - complete tabulation","Final figure, complete","2003","1778",""
"Austria","2001","Total","Male","Hebrew","Census - de jure - complete tabulation","Final figure, complete","2003","625",""
"Austria","2001","Total","Male","Hungarian","Census - de jure - complete tabulation","Final figure, complete","2003","19835",""
"Austria","2001","Total","Male","Indian","Census - de jure - complete tabulation","Final figure, complete","2003","2153",""
"Austria","2001","Total","Male","Indonesian","Census - de jure - complete tabulation","Final figure, complete","2003","233",""
"Austria","2001","Total","Male","Italian","Census - de jure - complete tabulation","Final figure, complete","2003","5510",""
"Austria","2001","Total","Male","Japanese","Census - de jure - complete tabulation","Final figure, complete","2003","644",""
"Austria","2001","Total","Male","Korean","Census - de jure - complete tabulation","Final figure, complete","2003","523",""
"Austria","2001","Total","Male","Khaling","Census - de jure - complete tabulation","Final figure, complete","2003","1213",""
"Austria","2001","Total","Male","Macedonian","Census - de jure - complete tabulation","Final figure, complete","2003","2779",""
"Austria","2001","Total","Male","Norwegian","Census - de jure - complete tabulation","Final figure, complete","2003","238",""
"Austria","2001","Total","Male","Oriental","Census - de jure - complete tabulation","Final figure, complete","2003","5518",""
"Austria","2001","Total","Male","Other African","Census - de jure - complete tabulation","Final figure, complete","2003","1128",""
"Austria","2001","Total","Male","Other European Languages","Census - de jure - complete tabulation","Final figure, complete","2003","1150",""
